Date,Title,Sentiment
2009-06-24,arab states aligned with u.s. savor turmoil in iran u.s. objects to china’s web filtering afghan leader outmaneuvers election rivals bomb kills at least 76 in baghdad market sarkozy reshuffles his cabinet fia-fota war finished u.s.-china military talks resume kosovo ex-prime minister arrested on war crimes chinese dissident charged with subversion iran stepping up effort to quell election protest,negative
2009-06-25,"islamists amputate limbs of 4 somalis accused of theft from a beijing suburb, vibrant strings israelis cede more control of west bank security north koreans condemn u.s. and sanctions at huge rally court confirms death sentence for egyptian tycoon deaths push afghan war to the fore for germany body of pilot of doomed air france flight identified beijing adds curbs on access to internet india undertakes ambitious id card plan 7 bombs strike in iraq as violence spreads",negative
2009-06-26,"israel’s elder statesman, now with renewed clout violence may hinder talks with iran, obama says resisting calls, israel insists on building in the west bank zimbabwe’s diamond fields enrich ruling party, report says around the world, shock and grief over jackson is free news really worth the price? iranian leaders gaining the edge over protesters stoking fears, baghdad bombs kill about a dozen bulgarian court frees former kosovo leader vacations for leaders aren’t a good idea, poll says",negative
2009-06-27,"cactus, tom waits, california and imam hussein russia and nato work to repair frayed ties u.s. and russia differ on a treaty for cyberspace in tehran, a mood of melancholy descends taliban losses are no sure gain for pakistanis new course for antidrug efforts in afghanistan lebanon chooses saad hariri as premier karzai urges taliban to cast votes nation in disarray holds few hopes for vote unlikely ally for residents of west bank",negative
2009-06-28,albania stakes e.u. hopes on vote iran arrests iranian employees of british embassy as protests return honduran president is ousted in coup u.s. commander says iraq forces ready war hero in vietnam forces government to listen,negative
2009-06-29,"u.s. leaves iraqi district where anger lingers rampant crime on johannesburg's edge constant fear and mob rule in south africa slum the day after a coup in honduras as iraq stabilizes, china eyes its oil fields crime in diepsloot study says blacks and arabs face bias from paris police russia begins war games near georgia in a coup in honduras, ghosts of past u.s. policies russian in extradition battle says u.s. agents violated law",negative
2009-06-30,"as a meal tax shrinks, restaurants hope to gain challenges loom for sweden’s e.u. presidency belarus leader pardons american lawyer at center of dispute a cultural awakening in russia malaysia dilutes its system of ethnic preferences after losing honduras, ousted leader wins international support iran seeks to close door on further protests sarkozy comments on israeli minister make waves second thoughts on north korea’s inscrutable ship freight train derailment and explosion kill 14 in italy",negative
2009-07-01,"in refugee aid, pakistan’s war has new front school built on cemetery provides lesson in history hong kong’s pro-democracy march draws thousands u.s. withdrawal from cities – iraqis’ reaction as russia’s economy sputters, some political stirrings leader’s ouster not a coup, says the honduran military 152 dead in crash, and one story of survival death toll rises to 17 in italy train derailment europe weighs pulling envoys from tehran compromise is sought to honduras standoff",negative
2009-07-02,"u.s. soldier may be held by taliban, military fears documents show iraqi dictator’s fears in iraq, biden to press officials to forge progress u.s. faces resentment in afghan region yemenia crash stirs calls for stronger watchdogs french jet hit ocean intact, officials say japanese diplomat elected u.n. nuclear chief bomber strikes government bus in pakistan north korea test-fires 4 short-range missiles journey to india is inside the mind",negative
2009-07-03,"envoy seeks ousted honduran president’s return biden warns iraq of return to ethnic fights israel and u.s. to hold second meeting russia to open airspace to u.s. for afghan war germany: demjanjuk cleared for trial in naples, ex-convicts keep a close eye on tourists iran cleric says british embassy staff to stand trial pakistan army helicopter crash kills 26 u.n. chief meets with myanmar junta",negative
2009-07-04,"u.s. condemns north korean missile tests obama’s youth shaped his nuclear-free vision bernie’s dictators attack in pakistani garrison city raises anxiety about safety of nuclear labs and staff in iraq, biden paints a holiday ceremony with colorful talk o.a.s. votes to suspend honduras over coup running out of options, afghans pay for an exit iraqi seizes the chance to make war profitable facing a crisis, aborigines stage interventions of their own in russian trip, obama to take on power equation",negative
2009-07-05,honduras is rattled as leader tries return riots in western china amid ethnic tension obama raises concerns about freedom and judicial independence in russia campaign quiets down in indonesia ahead of elections black boxes are detected from yemeni jet clerical leaders defy ayatollah on iran election,negative
2009-07-06,"briefly ascending to the spotlight, britons take their place among giants former inmate says photos show abuse at guantánamo business deals in moscow meeting’s shadow deadly riots in urumqi south korea’s leader donates $26 million for scholarship foundation in mexican vote, nostalgia for past corruption a diplomat's reputation for blunt speaking how crucial is europe on global stage? iran warns west against interference u.s.-russia nuclear agreement is first step in broad effort",negative
2009-07-07,"jill biden says community colleges are a key u.s. export family night for obamas miffs some in moscow ethnic clashes in western china pope urges forming new world economic order to work for the ‘common good’ military transport plane should be dumped at least 16 killed in reported drone strike in pakistan iran’s president praises disputed elections text: obama’s speech at the new economic school allied officers concerned by lack of afghan forces obama resets ties to russia, but work remains",negative
2009-07-08,"a peek in iran: protests fade under withering gaze fia-fota war continues world cup in africa stumbles over strike china increases security in uighur region near tents and ruins, g-8 summit meeting opens obama enlists major powers to aid poor farmers with $15 billion obama meets chill in moscow poorer nations reject a target on emission cut china detains mining executive on spy charge, australia says enthusiasm, tempered with concern, about business in india",positive
2009-07-09,"tracing roots fostered by war, severed by shame buses may aid climate battle in poor cities refugees from fighting can return, pakistan says protests resume in iran obama speaks at the g8 more protests in iran honduran rivals leave negotiations without meeting face to face qaeda branch steps up raids in north africa egyptians looking for clues about their president’s plans group of 8 is not enough, say those wanting in",negative
2009-07-10,"man sentenced to life in killing of jew in france after survival, a journey to self-recovery clinton seeks ‘amnesty’ for 2 held by north korea spanish man killed during bull-run in pamplona shamans’ spirits crowd air of mongolian capital u.s. inaction seen after taliban p.o.w.’s died g.i. kills iraqi driver who failed to stop, u.s. military says the refueling point espionage charges in china may be linked to negotiations over iron ore prices finding the limits of u.s. power",negative
2009-07-11,motorcades and dictator disneyland criticism of afghan war is on the rise in britain senior cleric says leaders of iran are unfit to rule murder highlights russian system’s flaws a burmese icon tends a flickering flame another insurgency gains in pakistan obama addresses ghanaian parliament obama delivers call for change to a rapt africa crazy qualifying at the nurburgring honduras conflict talks yield little movement,negative
2009-07-12,candidate declares iran may face ‘disintegration’ maoist rebels kill 27 indian police officers in ambush tamils now languish in sri lanka camps collapse of a subway track in india kills 5 and injures 13 churches and envoy attacked in iraq fiscal crisis stalls agenda of obama roadside bomb kills 2 marines in southern afghanistan the sutil/raikkonen story 6 are killed and 67 hurt in bombings in iraq cities,negative
2009-07-13,"the shrinking euphrates mindful of civilians, pilots in afghanistan alter tactics japan's ruling party suffers losses in zambia, pictures of birth, mailed as protest, bring arrest heading european parliament brings prestige, not power or pay on visit to breakaway enclave, russian president promises help in rebuilding china broadens steel inquiry beyond rio tinto explosion kills afghan police chief and 3 officers gas pipeline in turkey gains european backing 7 u.s. soldiers and linguist wounded in iraq",negative
2009-07-14,"combating i.e.d.'s in afghanistan far right is left out at e.u.'s assembly afghan war’s buried bombs put risk in every step in azerbaijan, a donkey suit provokes laughs and, possibly, arrests 2 advisers abducted in somalia the cambodia tribunals torture and death recounted at cambodian trial going to mars, but staying close to home iran executes 13 it calls sunni rebels intellectuals call for release of uighur economist",negative
2009-07-15,"scarcity of copters fuels british debate over war the british military presence in helmand clinton on iran confronting deadlier i.e.d.’s in afghanistan blair faces a battle for the e.u. presidency somali group said to hold 2 frenchmen at a factory, the spark for china’s violence israel blames hezbollah in explosion plane crash in iran chechen rights campaigner is killed",negative
2009-07-16,"peeling back pavement to expose watery havens signs of hope emerge in the west bank china calls concerns on rio tinto ‘noise’ eastern europe is uneasy over u.s. ties with russia u.s. strike kills 5 civilians, afghans say in tehran, a symbol is ready to reappear dark humor: the land of one and a half rivers india and pakistan agree to fight terror together u.s. and china agree to study ways to make buildings more energy-efficient f1 mid-summer movements",negative
2009-07-17,china shuts down office of volunteer lawyers a fearless activist in a land of thugs chechen leader sues over accusations of ordering activist’s death a militant hideaway new protests in tehran as cleric assails handling of unrest u.s. finding its voice in africa again 9 killed by bomb in afghanistan 3 u.s. soldiers die in attack at a base in southern iraq court acquits ex-premier before vote in pakistan pope slips and breaks right wrist on vacation,negative
2009-07-18,"5 killed in violence across iraq, but a pilgrimage ends quietly iran’s ex-president criticized for comments about election mediator proposes reinstating honduran leader economy spells trouble for leading party in japan voting for change in japan indonesian officials strain to identify bombers chechnya is gripped by political kidnappings seizures show somalia rebels need money henry allingham, british veteran of world war i, dies at 113 seeking business allies, clinton connects with india’s billionaires",negative
2009-07-19,16 killed in copter crash at afghan base honduras talks stall on plan to return president henry surtees pentagon identifies captured g.i. china may ease charges of rio tinto workers meeting shows u.s.-india split on emissions israel rejects u.s. call to hold off on development indonesian officials strain to identify bombers,negative
2009-07-20,hard-line force extends grip over a splintered iran georgia wants u.s. to monitor conflict iran’s chief cleric warns political leaders over election criticism attacks kill 10 in restive iraqi cities cambodia court cases mount against opposition china says its forces killed 12 in xinjiang britain lowers terror threat level central and eastern european countries issue rare warning for u.s. on russian policy suspect stirs mumbai court by confessing a deadly month for u.s. troops in afghanistan,negative
2009-07-21,"radical islamists slip easily into kenya spanish minister visits gibraltar graft inquiry in namibia finds clues in china at least 15 die in attacks aimed at shiite, sunni and u.s. targets in baghdad clinton cites concerns of arms aid to myanmar coordinated attacks kill 6 members of afghanistan’s security forces mumbai gunman’s confession leaves judge knotty choice turkey: 2nd coup trial opens italy: premier denies accusations state ruled by crime and chávez family",negative
2009-07-22,"obama and iraqi leader focus on positive kenya’s border threat iraq premier and obama emphasize the positive court redraws disputed area in sudan gambling ban now covers poker in russia after reports of a liaison, italy’s leader says, ‘i’m not a saint’ biden hears georgia’s plea for western protection increased u.s. military presence in colombia could pose problems with neighbors south korea parliamentary punch-up chinese official defends policy on minorities",positive
2009-07-23,"rival to karzai gains strength in afghan race hamas shifts from rockets to culture war u.s. shifts afghan narcotics strategy u.s. officials say a son of bin laden may be dead biden pledges support for georgia, but warns against militarism turkmens in contested oil-rich province vow to boycott iraq’s national census iranian opposition figure’s brother in detention interesting ecclestone fact global views of u.s. helped by obama, survey says opposition leader drops out of kyrgyz election",negative
2009-07-24,"karzai vows more control over foreign troops russia warns against arms sales to georgia in iran, president’s deputy is stepping down as kurdish polls open, effort to ease parties’ grip asia trip propels clinton back into limelight 1 plus 1: shanghai tweaks child rules 16 killed as plane burns in iran, 9 days after 168 died in crash villeneuve’s passion(s) local vote in britain deals blow to labour party tales from rural pakistan, lived and shared",negative
2009-07-25,"military in honduras backs plan on zelaya gates, in visit to israel, will find iran looming corruption fighters rouse resistance in indonesia iran’s opposition calls crackdown ‘immoral’ new biden criticism surprises russia fear and death in a mormon town in mexico high turnout in iraqi kurds’ elections harry patch, the last of britain’s army veterans of world war i, is dead at 111 iraq veterans find afghan enemy even bolder molting season: sarkozy’s new feathers",negative
2009-07-26,bomber kills 3 at iraqi funeral georgia’s leader escapes damage in biden visit hillary clinton on 'meet the press' clashes between militants and the police in nigeria pilots re-enact first powered flight over channel 6 killed in attack at chechen theater opposition rattles a governing coalition in iraqi kurds’ vote ahmadinejad seen as increasingly vulnerable since re-election post-race notes in hungary i.m.f. approves $2.6 billion sri lanka loan,positive
2009-07-27,strong words from iran’s opposition scores die as fighters battle nigerian police a stolen car leaves party in germany at a loss obama opens policy talks with china sarkozy given a clean bill of health china’s president congratulates taiwan leader on election as chairman of party truce with taliban in afghan district trial of myanmar rights leader nears end thoughts to hold till september gates says u.s. overture to iran is ‘not open-ended’,negative
2009-07-28,honduras: officials’ diplomatic visas revoked new effort to fight tb in south africa u.s. opens way to ease sanctions against syria new kurdish leader asserts agenda iraq force soon to be a coalition of one russia warns u.s. against sending monitors to georgia china puts online games that glorify mafia on its hit list telling israel no: obama's bold move bomb kills 8 afghans escorting nato convoy reports of prison abuse and deaths anger iranians,negative
2009-07-29,"chinese workers say illness is real, not hysteria honduran leader backs return of president britain says it fears 2 hostages in iraq are dead zhuo lin, widow of chinese leader deng, dies at 93 paco: argentina's ongoing struggle west bank settlers send obama defiant message pakistan increases airstrikes  pakistan injects precision into air war on taliban spain is open to bolstering forces in afghanistan bmw’s departure, schumacher’s return",negative
2009-07-30,"sri lankan fishermen reap benefits of war's end britain's iraq inquiry opens with a vow to be 'rigorous"" bernie ecclestone interview china sentences women held after protest attempt verdict expected friday in myanmar trial hepatitis group is harassed in china iraqis in america: mudhafer’s story text of colonel reese’s memo bombing kills 2 police officers on spanish island u.s. adviser’s blunt memo on iraq: time ‘to go home’",negative
2009-07-31,"corazon aquino, ex-leader of philippines, is dead at 76 david coulthard’s summation hacker’s extradition to u.s. more likely no apologies from the boss of a no-frills airline south african president faces test, from allies china could use some honest talk about race civilian toll rising in afghanistan, u.n. says china to try suspects held after riots bombs in baghdad kill at least 29 airbus advises airlines to replace speed sensors",negative
2009-08-01,"russia accuses georgia of raising tension after report of attack in south ossetia iranian dissidents’ fate in iraq shows limits of u.s. sway hurdles in eastern europe thwart restitution claims homeless in poland, preparing an odyssey at sea karzai campaigns in remote afghan valley iran says it arrested 3 american hikers a new concorde agreement conspiracy trial for 100 dissidents begins in iran leader vows to update spain’s economy, with labor rights intact with boots in iraq, minds drift to afghanistan",negative
2009-08-02,"u.s. to push peace in middle east media campaign trying to heal, pakistan valley fears new battles a city struggling for calm travelers on their own odyssey venezuela still aids colombia rebels, new material shows american tourists arrested in iran israel evicts palestinians from homes 9 soldiers killed in afghanistan china arrests 319 people in unrest in xinjiang iran broadcasts confessions by 2 opposition figures on trial",negative
2009-08-03,"in nigeria, an insurgency leaves a heavy toll nato chief urges bigger european role in afghan war czech leader questions path for europe iraqi group renounces violence arms dealer extradited to germany new u.s.-israeli crime ring detailed serbs’ claim of kosovo organ ring is investigated kurds identify 3 hikers held in iran korean crisis is different this time chinese town sealed off after plague deaths",negative
2009-08-04,"hints of cooperation put leaders of pakistan and india on the defensive at home in africa, clinton may face a kenyan crisis russian subs patrolling off east coast of u.s. abbas urges ‘new start’ at fatah conference bill clinton visits north korea the on again off again canadian grand prix timeline: aftermath of the iranian elections georgia and an enclave trade accusations u.s. says sunni insurgent leader was arrested during raids in northern iraq korean police raid occupied factory",negative
2009-08-05,"iraq’s government orders barriers removed french festival is a little bit country, a little bit wine ’n’ cheese bill clinton back on national stage china urged to cancel quake trials 8 hurt when engine ignites before takeoff from paris italy is a ‘mad house’ for lottery police, workers clash over job cuts china sees progress on climate accord, but resists an emissions ceiling freed journalists return afghans say troops bombed 4 civilians",negative
2009-08-06,"iraqis freed by u.s. face few jobs and little hope migrants to china’s west bask in prosperity fatah postpones elections, and extends conference kirill's visit exposes dangers in moscow-kiev ties white house struggles to gauge afghan success turkey and russia conclude energy deals china investigates top nuclear official clinton offers assurances to somalis thousands mourn britain’s oldest warrior workers end standoff at south korean auto plant",negative
2009-08-07,"a cold war ghost reappears in honduras britain’s great train robber freed president claims more power in niger’s disputed referendum driving out of germany, to pollute another day a giant carp and hints of class conflict attacks on shiites kill scores in iraq clinton seeks south african support on zimbabwe tamil tiger leader arrested, sri lankan officials say former beijing airport director is executed taliban leader in pakistan is reportedly killed",negative
2009-08-08,"suicide blast wounds 2 at embassy in mauritania russia seeks to improve safety of its roads president’s ouster highlights a divide in honduras in some prison breaks across europe, helicopters replace the file in the cake iraqis take the lead, with u.s. trailing closely palestinians elect leader, unopposed, as party chief plot to kill indonesian president foiled pakistan says feud kills a top militant clinton and south african discuss somalia iranian acknowledges torture of some protesters",negative
2009-08-09,"arrest in china rattles backers of legal rights mexico lawyer who defended drug traffickers is shot dead madagascar political rivals agree to power-sharing deal typhoon hits china and taiwan indonesian leaders praise raids obama arrives in mexico for start of summit typhoon pummels china and taiwan clinton praises angola, but urges more reform iraqi officials concerned about threat of swine flu from u.s. troops claims differ on pakistani taliban struggle",negative
2009-08-10,"quake strikes central japan early tuesday schumacher’s preparation yemen’s instability grows as one of 3 insurgencies flares up fatah turns to nation building, though it doesn’t discard the rifle text: news conference in guadalajara obama sets immigration changes for 2010 verdict expected for burmese activist head of mi6 denies role of agency in torture clinton presses congo on minerals after torture and betrayal, reconciliation",negative
2009-08-11,it takes a wealthy man to raise a french village chávez loyalists push to close golf courses fatah party election brings in a new generation israel is wary of calm days that may end in turmoil russia is still getting away with murder kuwait arrests 6 in plot to hit a u.s. base musharraf faces arrest on return to pakistan schumacher’s neck second japanese earthquake in days injures 100 michael schumacher cancels comeback,negative
2009-08-12,"new army handbook teaches afghanistan lessons as afghan vote nears, taliban step up intimidation campaign in france, foreign-born veterans still fight for equal treatment colonial soldiers want more from france iran denies allegations that protesters were raped in prison suspect in rwandan genocide is captured after 15 years in hiding taiwan president is target of anger after typhoon swine flu rattles nerves as it spreads in india russian navy joins search for freighter abuse charges persist in philippines' fight against communists",negative
2009-08-14,"iran tries to suppress rape allegations 6 die at gaza mosque as islamists and hamas clash iraqi journalists protesting in baghdad say the government is trying to censor them raid in denmark to dislodge iraqi refugees leads to protests and hunger strike clinton ends africa tour, vowing to stay involved suicide bomber attacks afghan army base letter to iraq, from an iraqi in america lockerbie convict drops appeal, seeking early transfer clashes kill over 20 in russia region u.s. senator in myanmar to meet leader",negative
2009-08-15,swine flu’s risks increase for australia’s aborigines minorities trapped in northern iraq’s maelstrom downpours flood the camps of sri lankan refugees u.s. plans a mission against taliban’s propaganda moussavi forms ‘grass-roots’ movement in iran radical leader killed in gaza clashes violence in kashmir senator wins promise to free detained american kabul bombing 2 killings stoke kashmiri rage at indian force,negative
2009-08-16,threats by taliban may sway vote in afghanistan new u.s. envoy takes up post american held in myanmar is released nobody cares about chromosomes an introduction to ‘at war’,negative
2009-08-17,central asia sounds alarm on islamic radicalism brazil seeks more control of oil beneath its seas ask john burns supply officer charged over iraq work europe offers vaccinations to contain swine flu peace talks with taliban top issue in afghan vote who are the taliban? at least 11 die in flooding at power plant in siberia former president of zambia is acquitted suicide bombing in southern russia,negative
2009-08-18,"iranian arms seized in iraq, officials say remembering a marine and a reporter iran's release of academic puts spotlight on french-syrian ties obama sees ‘positive steps’ in mideast support veterans’ families. buy an ak-47.* spokesman for taliban is captured, pakistan says family code gets nudge, but women seek a push renault’s weekend in valencia saving lives in the hindu kush front line air ambulances (aug. 2009)",negative
2009-08-19,"before election, not a voter was stirring zimbabwe: 10 lawmakers held saudi arabia: antiterror arrests france: basque militants thwarted ahmadinejad submits a cabinet of acolytes john burns is answering your questions on afghanistan video: kabul at a crossroads wave of bombings hits baghdad israel says russia may reconsider plans to sell missiles to iran why do bullets kill more soldiers in iraq?",negative
2009-08-20,russian blogger’s claims about plant accident lead to libel charge taliban’s strength in insurgency's heartland evident  german party calls for plan for removal of troops from afghanistan the youtube usf1 connection russia questions crew and hijacking suspects in ship disappearance rockets and intimidation deter voters in the south u.s. military to stay in philippines bombs hurt maliki case that iraq can guard itself can spain build its way to recovery? lockerbie convict returns to jubilant welcome,negative
2009-08-21,"iraq: leaving too soon? lockerbie bomber returns to libya france seizes two eta weapons caches after blasts, iraqi officials point fingers nothing new under the sun youth, age and experience in f1 suicide bombers kill 4 police officers in chechnya the day after. then the wait. workers return to restive china region libya tactics change, but goal doesn't",negative
2009-08-22,"new leader of pakistan’s taliban is named, though officials believe he is dead iranian authorities are accused of secret burials goal of unified europe falters amid downturn sunnis and shiites see an omen for reconciliation in iraq marines fight taliban with little aid from afghans qaddafi praises britain over lockerbie release officials of 2 koreas meet in the south intimidation and fraud observed in afghan election u.s. shifts, giving detainee names to the red cross wildfire in greece",negative
2009-08-23,"taiwan’s leader faces anger over storm response the last three in the european grand prix third day of wildfires in athens without explanation, china releases 3 activists barrichello wins in valencia thousands flee athens fires on day of mourning, 2 koreas meet in the south brazilian farmers offered cash to fight deforestation correction",negative
2009-08-24,"revealing secret spots that evoke dark secrets death, life and grass in kabul iraqi shiite leaders create alliance, minus maliki at least 20 dead in two iraqi bus bombings afghan cabinet minister claims karzai victory classroom shortage in the philippines wildfires spread in greece too early to bring down the walls? the philippines face classroom shortage malaysia postpones whipping of woman who drank beer",negative
2009-08-25,"after decades, japan prepares for likely new ruling party inquiry about runner angers south africans arab press roundup iraqis demand syria turn over suspects taliban in pakistan confirm that their leader is dead palestinian leader maps plan for separate state afghan bombing strikes at foreign agencies wide fraud is charged as afghans tally votes with 4 u.s. deaths, grim milestone in afghan war chinese president visits volatile xinjiang",negative
2009-08-26,"in dull german race, ’08 dinner is an issue iran’s factional disputes grow increasingly bitter accused of drug ties, afghan official worries u.s. ‘a soldier writes,’ readers respond a war won less by force than by persuasion? islamic radicalism slows moroccan reforms shiite power broker dies, in blow to iraqi party bombing deepens despair in a stricken afghan city china's press: still not free, but more freewheeling keeping a visual diary in a war zone",negative
2009-08-27,"message to muslim world gets a critique sergei v. mikhalkov, lyricist of soviet and russian anthems, dies at 96 russia and ukraine in intensifying standoff community policing, with a vengeance afghan youths seek a new life in europe the lost boys of afghanistan civilians flee at least 22 dead in pakistan bombing iran’s supreme leader softens tone the passion of the f1 mechanics",negative
2009-08-28,"organized crime in pakistan feeds taliban karzai using rift with u.s. to gain favor guns and stethoscopes new iraqi violence by the numbers under tight security, baghdad mourns a shiite leader news of f1 races to come lost in japan’s election season: the economy afghan election results, so far court rules against limiting movements of pakistani scientist ahmadinejad urges prosecution of political rivals",negative
2009-08-29,"at antiwar autocrat’s shadow looms over gabon vote japan prepares for a change as voting begins u.s. says pakistan made changes to missiles sold for defense a.c.l.u. lawyers mine documents for truth chechnya and its neighbors suffer a relapse remote attacks add to iraqi concerns north korea releases fishermen fisichella pulls a rabbit from his hat in spa going, ready or not",negative
2009-08-30,"late president’s son favored in gabon election japanese elect a new leadership former israeli prime minister is indicted remnants of iraq air force are found hints of pluralism in egyptian religious debates suicide bomber kills 15 police recruits in pakistan’s swat valley an old f1 story dug up myanmar army routs ethnic chinese rebels in the north raikkonen wins, fisichella second in wild belgian grand prix voices of afghans who voted, and those who didn’t",negative
2009-08-31,turkey and armenia to establish diplomatic ties a bombing in baluchistan russian premier calls nazi-soviet pact immoral community policing: an early setback burqa furor scrambles french politics muslim insurgents confound military in thailand europe braces for swine flu's potential big parties' woes transform german politics iran news agency reports prisoner died of abuse son to succeed father as iraqi shiite party leader,negative
2009-09-01,"negotiating with the taliban? liberals try to topple canadian government purge of iranian universities is feared canadian politician charged in death britain releases documents on libyan’s release freedom…and will that be with large fries? baja battens down as hurricane approaches tribal leaders say karzai’s team forged 23,900 votes experts seek ways to fight spread of dengue fever in asia cemetery games",negative
2009-09-02,"religious-secular divide, tugging at israel’s heart in bank killings, highs and lows of iraq justice john burns q and a on ‘wobbly’ u.s. allies merkel signals support for tougher iran sanctions afghanistan envoys neutral on election hurricane in baja weakens afghan count continues as cloud of fraud lingers hell? no. i won’t go. fresh off victory, japanese party flexes muscle merkel quiet as election draws near",negative
2009-09-03,"uprooted for decades, iraqi kurds long for home china and india dispute enclave on edge of tibet gates news conference merkel loyalist resigns barroso lays out agenda for new term the choice of fisichella at ferrari u.s. suspends $30 million to honduras son of late gabon leader declared winner in vote live blog on gates at the pentagon two unclaimed boys",negative
2009-09-04,john burns on the nato strike southern thailand’s turmoil grows a soldier’s last moments: to publish or not to publish sentence for kazakh activist in accident draws outcry renault called to face questions on 2008 crash nato airstrike kills dozens north korea reveals second path to nuclear bomb the airstrike: protecting the people or destroying the enemy? karzai brother denies election accusations christian soldiers,negative
2009-09-05,"bomber release involved oil, british minister says several dead in somali clashes, possibly including u.s. jihadist iran’s universities punish students who disputed vote a political puzzle also known as ‘space alien’ is in line to lead japan teams seeking remains dig back to world war ii china oil deal is new source of strife among iraqis indonesia takes beggars off jakarta streets hamas fights over gaza’s islamist identity china web sites seeking users’ names china ousts top official after protests",negative
2009-09-06,"south africa’s poor renew a tradition of protest europeans seek to shift security role to afghan government searching for world war ii soldiers new concerns over dietary supplements pope condemns holocaust at wwii anniversary mass despite slump, u.s. role as top arms supplier grows north korea opens dam flow, sweeping away 6 in the south sudan court to define indecent dress for women mexican candidate and family are killed in apparent drug hit hundreds saved from philippine ferry sinking",negative
2009-09-07,"seeking the world’s biggest meatball? try mexico. south korea rejects north’s explanation of dam release bulgaria: europe approves farm aid crux of afghan debate: will more troops curb terror? lush land dries up, withering kenya’s hopes famine fears in northern kenya plot’s legacy for air travel, measured in fluid ounces brown backs families’ fight with libya for i.r.a. attacks germany defends decision on afghan airstrike japan’s next premier vows to cut emissions sharply",negative
2009-09-08,"pentagon checks arsenal in race for nuclear treaty recession batters britain’s smaller private schools big u.s. bases are part of iraq, but a world apart arab press roundup exodus from north africa full of perils a devastating drought sweeps across kenya iranian opposition offices are raided pants-wearing woman freed in sudan attacks muddle american plans to draw down in iraq merkel warns of ‘premature judgments’ of afghan raid",negative
2009-09-09,4 militants held in fatal attack on christians in pakistani town a stir over a faraway view of black and white the reporter’s account: 4 days with the taliban colleagues remember sultan munadi hopeful signs in malawi nato nations ask u.n. for new afghan 'timelines' ahmadinejad foe calls arrests an ominous sign u.s. says iran could expedite nuclear bomb mexican police thwart plane’s hijacker john burns on those who aid war journalists,negative
2009-09-10,"russia says sanctions against iran are unlikely britain names soldier killed in afghan raid colombia confronts drug lord’s legacy: hippos europe tamps down expectations on climate funds high toll feared after sierra leone ferry sinks senior european union delegation heading to zimbabwe pick for lebanese prime minister withdraws piquet’s crash looked real, according to sutil birth pangs of a brash new country at least 5 indian schoolgirls die in stampede",negative
2009-09-11,french minister’s comments called racist iran’s supreme leader issues new warning south korea's latest export: its alphabet rare uganda unrest centers on local king rockets fired from lebanon hit israel democracy 2.0 awaits an upgrade life sentence for taiwan ex-president renault counter-attacks pakistan says it has seized taliban spokesman slovenia lifts opposition to croatia talks with the e.u.,negative
2009-09-12,"china denounces new tire tariffs 3 uighurs convicted of syringe attacks, heightening tensions in western china venezuela says it will buy russian missiles mexico now enduring worst drought in years japan’s victors warily prepare for power in china’s alleys, shouting vendors sow echoes of the past in south korea, retirement can be elusive in anbar province, new leadership, but old problems persist deadly blasts rock shiite mosque in baghdad new chapter for moscow’s toy story",negative
2009-09-13,norway votes as coalition finds itself on defensive europeans to keep sanctions on zimbabwe a somber warning on afghanistan rubens and his teammates barrichello leads brawn to another double victory u.s. to expand detainee review in afghan prison,negative
2009-09-14,china watched for sign of new leader white house adviser visits with dalai lama u.s. kills top qaeda militant in southern somalia reformist details evidence of abuse in iran’s prisons score one for indonesia in the war over batik at least 19 killed in ramadan food stampede boys of heaven life terms for plot to bomb trans-atlantic flights from london new message reported from bin laden pondering the afghan war in germany,negative
2009-09-15,"billion-dollar pyramid scheme rivets lebanon post monza news roundup the mobile candy shop u.s. envoy to meet again wednesday with netanyahu iran arrests children of dissident clerics a shoe thrower’s account, a qaeda suspect killed in somalia and afghan updates press group seeks inquiry into killings in russia inquiry finds gaza war crimes from both sides military chief suggests need to enlarge u.s. afghan force 4 mortar shells land near u.s. embassy in green zone as biden visits baghdad",positive
2009-09-16,"barroso wins second term as european commission president iran opposition leader sidelined from rally europe says a third of karzai votes are suspect longing and love lost in war briatore and symonds leaving renault china says it disrupted bomb plot in tense area confusion still the victor in afghan election pakistan rights groups seek answers on christian’s death israel rejects call for gaza inquiry no deal, but middle east envoy sets further talks",negative
2009-09-17,"medal of honor airstrike in yemen said to kill 80 gates addresses missile defense changes in face of u.s. shift, europeans recalibrate communism and capitalism are mixing in laos obama reconfigures missile shield plan a terrorist mastermind whose luck ran out italy in mourning after afghan attack african union base in somalia is hit qaeda commander killed in drone attack in pakistan",negative
2009-09-18,germany: school rampage was planned far ahead iraq: 2 bombings kill 9 and wound dozens more asian universities cast a net for foreign students the ultimate old media russia’s reaction on missile plan leaves iran issue hanging protests resume in tehran interview with president ahmadinejad mideast peace talks unlikely to resume next week a romance writer jabs at singapore’s patriarchs,positive
2009-09-19,"an impoverished education apartheid haunts south africa's schools eager students fall prey to apartheid’s legacy belatedly, egypt spots flaws in wiping out pigs asian universities seek students from nearby shores pakistan to charge 7 in mumbai attacks tuna town in japan sees falloff of its fish danish conservative prepares for climate debate north korea said to shut market in bid for control u.n. study is called unfair to israel",negative
