Date,Title,Sentiment
2011-06-21, Ringgit Gains Ahead of Policy Rate Decision,positive
2011-06-21, PBOC Needs to Act on Mid-Year Cash Demand Peak,negative
2011-06-21, Goldman Sachs Names Wong Head of FICC Sales for APAC Ex-Japan,indecisive
2011-06-21, Australian Dollar Set Back by RBA's Measured Steps,negative
2011-06-21, Bernanke: Recovery to Pick Up in Coming Quarters,positive
2011-06-21, Stock Market Rally Predicted on Glum Conditions,indecisive
2011-06-21," Stocks Reach New Highs, According to Bespoke's Paul Hickey.",positive
2011-06-22,U.S. Stocks Decline as Fed Lowers Economic Growth Forecast,negative
2011-06-22,"Dollar Rises, Oil Climbs Following Decrease in Inventories",positive
2011-06-22,S&P 500 Halts Longest Streak of Gains of the Month,negative
2011-06-22,Fed Maintains Record Monetary Stimulus to Support Economic Recovery,positive
2011-06-22,Bernanke Suggests Additional Actions to Stimulate Economy if Necessary,positive
2011-06-22,"Global Shipping Demand Improves, Signaled by FedEx Earnings",positive
2011-06-22,European Financial Stability Facility Begins Selling Bonds to Aid Portugal,positive
2011-06-22,Crude Oil Rises for Third Straight Day as U.S. Stockpiles Decline,positive
2011-06-22, MSCI Emerging Markets Index Records First Back-to-Back Gain in Three Weeks,positive
2011-06-22, Pound Depreciates Against All Major Counterparts Following Bank of England Vote,negative
2011-06-23,Global Stocks Slide for Second Day Amid Rising U.S. Jobless Claims,negative
2011-06-23,Euro Weakens as Debt Crisis Threatens Banks,negative
2011-06-23,Oil Prices Fall as IEA Plans to Release Emergency Stockpiles,negative
2011-06-23,Gold Plunges the Most in Seven Weeks,negative
2011-06-23,"U.S. Jobless Benefits Applications Increase by 9,000",negative
2011-06-23,Federal Reserve Reduces Projections for U.S. Economic Growth,negative
2011-06-23,U.S. and European Stocks May Drop by 11% Over Next 12 Months,negative
2011-06-23, Aflac Inc. May Issue Debt as it Records Losses Tied to Investments in European Banks,negative
2011-06-23, IEA to Release 60 Million Barrels of Oil from Emergency Stockpiles,negative
2011-06-23, European Services and Manufacturing Growth Slows More Than Expected,negative
2011-06-23, Euro Slides Against 15 of its 16 Major Currencies,negative
2011-06-23, MSCI Emerging Markets Index of Stocks Falls 0.9 Percent,negative
2011-06-23, U.S. Dollar Strengthens Against All Major Peers Except Swiss Franc.,negative
2011-06-24,U.S. Stocks and Euro Retreat Amid Concerns Over Italian Banks,negative
2011-06-24,"Italian, Irish and Spanish Bond Yields Surge as Treasury Rates Decrease",negative
2011-06-24,"S&P 500 Index Loses 1.2 Percent, Down 0.2 Percent for the Week",negative
2011-06-24,Euro Sinks 0.6 Percent to $1.4177 Amid European Debt Crisis,negative
2011-06-24,Oracle Corp. Leads Technology Shares Lower After Unexpected Drop in Hardware Sales,negative
2011-06-24,"Moody's Considers Downgrading 13 Italian Banks, Dragging European Stocks Down",negative
2011-06-24,U.S. Economy Grows at 1.9 Percent Pace in First Quarter,positive
2011-06-24,"Orders for Durable Goods Climb 1.9 Percent in May, Topping Forecasts",positive
2011-06-24,"Federal Reserve Lowers Economic Growth Forecasts, Plans to Complete Bond Purchases",negative
2011-06-24, U.S. Exchanges See Highest Share Trading Volume Since March,positive
2011-06-24," Oracle Slumps 4.1 Percent, Leading Losses in Technology Companies",negative
2011-06-24, Italian Lenders May Face Downgrade if Government's Rating is Cut,negative
2011-06-24," Corn, Silver, Gasoline and Brent Crude Lead Losses in Commodities",negative
2011-06-24, Brent Oil Declines to Four-Month Low Following IEA Plan to Release Emergency Stockpiles,negative
2011-06-24, MSCI Emerging Markets Index Rises 0.9 Percent,positive
2011-06-24," China's Shanghai Composite Index Climbs 2.2 Percent, Highest in Four Months",positive
2011-06-24," South Korea's Kospi Index Increases 1.7 Percent, India's BSE Sensitive Index Adds 2.9 Percent",positive
2011-06-24, Brazil's Bovespa Slips 0.2 Percent Despite Decline in Crude Oil Prices.,negative
2011-06-27,"U.S. Stocks Rebound, Reversing Global Slump",positive
2011-06-27,Commodities Decline to Lowest Level Since January,negative
2011-06-27,Microsoft Corp. Leads Rally in Technology Shares,positive
2011-06-27,Banks Gain on New Rules to Safeguard Global Financial System,positive
2011-06-27,Bonds of Europe's Most-Indebted Nations Fall,negative
2011-06-27,Global Regulators Introduce Additional Capital Requirements for Banks,negative
2011-06-27,Technology Stocks in S&P 500 Increase by 1.4 Percent,positive
2011-06-27,U.S. Banks Gain: Bank of America Corp. Rises 3.1 Percent,positive
2011-06-27, New Capital Rules from Basel Committee Less Onerous Than Feared,positive
2011-06-27, Emerging Markets Index Retreats 0.2 Percent,negative
2011-06-27, Bank for International Settlements Urges Policy Makers to Raise Interest Rates,negative
2011-06-27," Greek, Portuguese and Irish 10-Year Bonds Decline",negative
2011-06-27, U.S. Consumer Spending Stagnates in May,negative
2011-06-27, U.S. Shares Advance Despite Stagnation in Consumer Spending.,positive
2011-06-28,"Stocks, Euro Advance as Treasuries Decline Amid Greek Optimism",positive
2011-06-28,German Banks and Insurers Meet Finance Ministry Over Greek Aid Package,indecisive
2011-06-28,"Nike Inc. Beats Earnings Estimates, Shares Advance",positive
2011-06-28,"U.S. Home Prices Fall by Most in 17 Months, Consumer Confidence Drops",negative
2011-06-28,Bearish Options Trade on U.S. Builders and Home-furnishings ETF Lifts Put Volume,negative
2011-06-28,"Crude Oil Erases Losses, Soars 2.5 Percent",positive
2011-06-28,"Euro Gains Against Dollar, Yen Falls Against All Major Counterparts",indecisive
2011-06-28," MSCI Emerging Markets Index Rises, Turkey's ISE National 100 Index Advances",positive
2011-06-28, South Korean Won Strengthens as Current-Account Surplus Increases,positive
2011-06-28, U.S. Stocks Break Three-Day Losing Streak as Regulators Issue Capital Rules,positive
2011-06-28," Adidas AG Rises, Cable & Wireless Worldwide Plc Tumbles After Profit Miss",negative
2011-06-28," Gold Rises for First Time in Four Days, Silver and Copper Advance",indecisive
2011-06-28, UK First-Quarter GDP Growth Revised Downwards.,negative
2011-06-29,Stocks and Oil Gain as Greece Passes Austerity Plan; Dollar Falls,positive
2011-06-29,S&P 500 Index Records Biggest Three-Day Gain Since March,positive
2011-06-29,Visa and MasterCard Surge Following Fed's Decision on Debit-Card Transaction Fees,positive
2011-06-29,Bank of America Resolves Claims with $8.5 Billion Payment,negative
2011-06-29,Treasury 10-Year Notes Fall Following Poor Demand and Greek Austerity Bill Passage,negative
2011-06-29,Crude Oil Rises Following Significant Drop in U.S. Supplies,positive
2011-06-29," Yield on Greek 10-Year Bonds Falls, Spanish and Portuguese Yields Also Decline",positive
2011-06-29," Global Economy Expected to Accelerate, According to Garner",positive
2011-06-30,"Stocks Rise as Greek Concern Eases; Dollar, Treasuries Fall",positive
2011-06-30,S&P 500 Posts Biggest Four-Day Gain Since September,positive
2011-06-30,U.S. Business Activity Shows Improvement,positive
2011-06-30,MSCI All-Country World Index Jumps 1.3 Percent,positive
2011-06-30,Euro Climbs to Three-Week High Against U.S. Dollar,indecisive
2011-06-30,10-Year Treasury Yield Increases to Highest Level This Month,negative
2011-06-30,"Corn and Wheat Prices Tumble, Oil Advances",indecisive
2011-06-30, German Banks and Insurers Agree to Reinvest in New Greek Bonds,positive
2011-06-30, Institute for Supply Management-Chicago Reports Unexpected Rise in Business Barometer,positive
2011-06-30, MSCI All-Country World Index Records First Quarterly Loss in a Year,negative
2011-06-30, S&P 500 Falls Amid European Debt Crisis Concerns,negative
2011-06-30, Consumer Confidence Rises to Highest Level in 10 Weeks,positive
2011-06-30, Euro Rises on Prospects of ECB Interest Rate Increase,positive
2011-06-30, 10-Year Treasury Note Records Longest Losing Streak Since February,negative
2011-06-30, U.S. Grain Acreage and Inventories Top Analyst Estimates,positive
2011-06-30," Crude Oil Climbs, Recouping Losses Since IEA Emergency Reserves Announcement",positive
2011-06-30, MSCI Emerging Markets Index Pares Second-Quarter Decline,positive
2011-06-30, BYD Co. Jumps 41 Percent on Trading Debut in Shenzhen,positive
2011-06-30, South Korea's Won Strengthens as Industrial Production Growth Beats Forecasts.,positive
2011-07-01,"Stocks Rise for Fifth Day, Treasuries Drop on Manufacturing Data",positive
2011-07-01,U.S. Benchmark Indexes Record Biggest Weekly Gains in Two Years,positive
2011-07-01,U.S. Manufacturing Index Unexpectedly Rises,positive
2011-07-01,Corn Prices Tumble for Third Day,negative
2011-07-01,Swiss Franc Depreciates Against All 16 Major Currencies,negative
2011-07-01,U.S. Report Shows Manufacturing Growth Picked Up in June,positive
2011-07-01,Factory Output Growth Falls to Lowest Level Since February 2009 in China,negative
2011-07-01, Dow Jones Industrial Average Gains 1.4 Percent,positive
2011-07-01, S&P 500 Erases More Than 75 Percent of Decline Since April High,positive
2011-07-01, U.S. Manufacturing Report Reduces Concerns Over Economic Recovery,positive
2011-07-01, Corn Prices Fall After U.S. Department of Agriculture Reports Larger Crop,negative
2011-07-01, Crude Oil Prices Fall on Weak Economic Data from China and Europe,negative
2011-07-01, Swiss Franc Slides as Investors Seek Higher-Yielding Currencies,negative
2011-07-01, European Union Finance Chiefs to Free Up Fifth Installment of Aid to Greece,positive
2011-07-01, MSCI All-Country World Index Gains 1.1 Percent,positive
2011-07-01, Treasury Yields to Conquer Peaks Not Seen Since 2006.,negative
2011-07-04,Zinc and Crude Advance in Global Market,positive
2011-07-04,Europe Approves 8.7 Billion-Euro Loan Payout to Greece,positive
2011-07-04,"Canadian Stocks Rise for Fifth Day, Led by Commodity Producers",positive
2011-07-04,U.S. Stocks Post Biggest Weekly Rally in Two Years,positive
2011-07-04,"Zinc Hits Two-Month High, Gold Climbs After Six-Week Low",positive
2011-07-04, Oil in New York Trades Near Two-Week High,positive
2011-07-04, Shanghai Composite Gains 1.9 Percent Amid Slowdown in Manufacturing,positive
2011-07-04, Speculators Boost Net Bullish LME Zinc Bets to 6-Week High,positive
2011-07-04, Heavy Rain in Southwest China Poses Threat to Aluminum Bulls.,negative
2011-07-05,U.S. Treasuries and Dollar Gain as Stocks Fall Amid Economic Concerns,negative
2011-07-05,U.S. Factory Orders Increase at Slower Pace Than Expected,negative
2011-07-05,Concerns Over China's Understated Bank Loans to Local Governments,negative
2011-07-05,U.S. Treasuries Rise Following Portugal Downgrade,negative
2011-07-05,"U.S. Dollar Rises Against Euro, Swiss Franc Gains",indecisive
2011-07-05,S&P 500 Declines Despite Energy Stocks Gains,negative
2011-07-05, Crude Oil Jumps 2.1% to a Three-Week High,positive
2011-07-05," Gold Futures Climb 2%, the Most in Five Weeks",indecisive
2011-07-05, Copper Rises to a 10-Week High Amid Speculation of Slowing Growth in China.,negative
2011-07-06,"U.S. Stocks Rise, Erasing Early Drop, Amid Slowdown in Service-Industry Growth",positive
2011-07-06,United Parcel Service Inc. Leads Gains in Transportation Shares,positive
2011-07-06,Second-Quarter Earnings Season Anticipated to Show U.S. Payrolls Growth,positive
2011-07-06,"DuPont Co., Intel Corp., and Caterpillar Inc. Record Biggest Gains in Dow Jones Industrial Average",positive
2011-07-06,S&P 500 Slips Almost 2 Percent Since 2011 Peak,negative
2011-07-06,China's Central Bank Raises Benchmark Deposit and Lending Rates,negative
2011-07-06,New Zealand Dollar Unchanged After Earthquake Strikes Off Kermadec Islands,indecisive
2011-07-06, Euro Depreciates Against 15 of 16 Major Peers,negative
2011-07-06, Cost of Credit-Default Swaps Insuring European Government Debt Rises to All-Time High,negative
2011-07-06," Stoxx Europe 600 Index Falls 0.3 Percent, Ending Seven-Day Rally",negative
2011-07-06, Banco Espirito Santo SA and Banco Comercial Portugues SA Lead Portuguese Banks Lower.,negative
2011-07-07,Stocks and Commodities Rally on U.S. Job Growth,positive
2011-07-07,Euro Strengthens as European Central Bank Signals More Interest-Rate Increases,negative
2011-07-07,"S&P 500 Index Gains 1.1 Percent, Reaching Two-Month High",positive
2011-07-07,S&P 500 Retailing Index Climbs 2.4 Percent to Record High,positive
2011-07-07,"U.S. Companies Add 157,000 Workers to Payrolls in June",positive
2011-07-07,S&P 500 Recovers Almost All Losses After Slump in April-June Period,positive
2011-07-07,"Retailers, Banks, Technology Companies, and Commodity Producers Lead S&P 500 Gain",positive
2011-07-07,JPMorgan Chase & Co. and Bank of America Corp. Climb More Than 1.6 Percent,positive
2011-07-07,"U.S. Jobless Claims Fall by 14,000 in Week Ended July 2",positive
2011-07-07, Oil Rises 2.1 Percent to Three-Week High Following ADP Report,positive
2011-07-07, Man Group Plc Climbs 3.6 Percent as Hedge Fund Manager Reports Increased Assets,positive
2011-07-07, Portuguese and Irish Two-Year Notes Remain Near Records Despite ECB Measures,negative
2011-07-07, Euro Erases Decline Against Dollar After Trichet Signals Possible Interest Rate Increase,negative
2011-07-07, Pound Depreciates Against 14 of 16 Major Peers After Bank of England Keeps Rate at Record Low,negative
2011-07-07, MSCI Emerging Markets Index Gains 0.6 Percent,positive
2011-07-07," World Food Prices Climb in June, Staying Close to All-Time High",negative
2011-07-07, Thai Baht Appreciates 0.5 Percent After Incoming Prime Minister's Statement on Currency Strengthening.,positive
2011-07-08,Stocks and Oil Prices Fall as Treasuries Advance Following Slow Job Growth,negative
2011-07-08,S&P 500 Trims Two-Week Gain Amid Economic Concerns,negative
2011-07-08,Euro and Italian Bonds Drop Amid Speculation of Worsening Europe's Debt Crisis,negative
2011-07-08,"U.S. Payrolls Grow Less Than Expected, Unemployment Rate Rises",negative
2011-07-08,Financial and Industrial Companies Lead Losses in S&P 500,negative
2011-07-08,Google Inc. Shares Drop as Morgan Stanley Cuts Rating,negative
2011-07-08,Alcoa Inc. to Start Earnings Season Amid Dampened Optimism for Profit Growth,negative
2011-07-08,Slow Job Growth Spurs Concern Over Consumer Spending and Profit Outlook,negative
2011-07-08,Speculation of Further Stimulus Efforts by Federal Reserve Following Disappointing Job Growth Data,positive
2011-07-08," Dollar Index Rises, Yen and Swiss Franc Strengthen Amid Weakening Economy",negative
2011-07-08," Bank Stocks in Europe Decline, Led by Italian Banks",negative
2011-07-08," Italian Bonds Drop for Fifth Day, Yield Spread Over German Bunds Rises",negative
2011-07-08, Credit-Default Swaps on Italy and Portugal Reach Record Highs.,negative
2011-07-11,"Stocks, Euro, Spain Bonds Drop on Debt Concern; Treasuries Rise",negative
2011-07-11,MSCI All-Country World Index Tumbles 2.1 Percent,negative
2011-07-11,Euro Sinks 1.7 Percent Amid Debt Crisis,negative
2011-07-11,Oil Prices Fall 1.1 Percent,negative
2011-07-11,10-Year Treasuries Post Biggest Two-Day Drop in Over a Year,negative
2011-07-11,Alcoa Inc. Reports More Than Doubled Profit in Second-Quarter Earnings,positive
2011-07-11,S&P 500 Retreats 1.8 Percent After Two-Week Rally,negative
2011-07-11,Alcoa Shares Slip 2.9 Percent in Regular Trading Before Earnings Report,negative
2011-07-11, Profits at S&P 500 Companies Expected to Rise 13 Percent in Second Quarter,positive
2011-07-11," Financial, Raw-Materials, and Energy Companies Lead Losses in S&P 500",negative
2011-07-11, 10-Year U.S. Treasury Yield Drops 10 Basis Points,negative
2011-07-11, Euro Weakens 1.7 Percent to Near Record Low Against Swiss Franc,negative
2011-07-11, Crude Oil and Copper Prices Drop in New York,negative
2011-07-11, Gold Rises to Two-Week High,indecisive
2011-07-11, Italian and Spanish 10-Year Bonds Yield Rise to Highest Since Euro Introduction,negative
2011-07-11, Credit-Default Swaps on Italian Bonds Rise to All-Time High,negative
2011-07-11, MSCI Emerging Markets Index Drops 1.8 Percent,negative
2011-07-11, Turkish Lira Weakens 1.2 Percent Against Dollar After Current-Account Deficit Doubles.,negative
2011-07-12,Global Stocks Extend Biggest Three-Day Slump Since March,negative
2011-07-12,Treasury 10-Year Yields Touch 2011 Low Amid Europe Crisis,negative
2011-07-12,"S&P 500 Falls 0.4 Percent, Down 2.9 Percent in Three Days",negative
2011-07-12,Euro Weakens to Four-Month Low of $1.3978,negative
2011-07-12,"Sugar, Wheat and Corn Lead Gains in Commodities",positive
2011-07-12,Alcoa Inc. Tumbles 1.3 Percent After Starting Q2 Earnings Season,negative
2011-07-12,"JPMorgan Chase & Co., Citigroup Inc., Google Inc. to Report Earnings This Week",indecisive
2011-07-12,Intel Corp. Falls 1.8 Percent After Novellus Systems Inc. Forecasts Lower Q3 Earnings,negative
2011-07-12," Cisco Systems Inc. May Cut Up to 10,000 Jobs to Revive Profit Growth",negative
2011-07-12, S&P 500 Falls Below Convergence of Index's Mean Price Over Last 50 and 100 Days,negative
2011-07-12, Ireland Joins Portugal and Greece as Third Euro-Area Country Lowered to Junk,negative
2011-07-12, Italy's 10-Year Yield Jumps Amid Concern of Spreading Debt Crisis,negative
2011-07-12, Luxembourg Finance Minister Says Selective Default on Greek Debt Not an Option,positive
2011-07-12, European Finance Chiefs Seek Strategy to Halt Greece's Debt Crisis,positive
2011-07-12, Italy Sells 6.75 Billion Euros of Treasury Bills Amid Contagion from Greek Debt Crisis,negative
2011-07-12, Euro Pares Losses After Weakening to Record Low Against Swiss Franc,indecisive
2011-07-12," S&P GSCI Index of Commodities Rallies 1.4 Percent, Reversing Early Slide.",positive
2011-07-13,S&P 500 Futures Drop as Moodys Reviews U.S. Rating,negative
2011-07-13,Euro Gains Amid U.S. Credit Rating Review by Moodys,negative
2011-07-13,Moodys Considers Downgrade of U.S. Aaa Credit Rating,negative
2011-07-13,U.S. Debt Limit Concerns Trigger Potential Credit Rating Cut,negative
2011-07-13,"MXN Rises With Peers, Reaches Fresh YTD High",positive
2011-07-13,"U.S. Brokers, Asset Managers & Exchanges Trading Up",positive
2011-07-13,Russia Prepares to Swap Sanctioned Eurobonds Into Ruble Debt,negative
2011-07-13,Goldman Sachs Names Wong Head of FICC Sales for APAC Ex-Japan,indecisive
2011-07-13,Beijing Needs a Spending Binge to Boost Growth,negative
2011-07-13, PBOC Needs to Act on Mid-Year Cash Demand Peak,indecisive
2011-07-13, Bernanke Says Fed `Prepared' if Stimulus Needed,positive
2011-07-13," Stocks Halt 3-Day Slump on Bernanke, China",positive
2011-07-13," Emerging Stocks, U.S. Futures Advance on China; Gold Record",positive
2011-07-13," China Stocks, Economy, Central Bank Policy Under Scrutiny",negative
2011-07-13," Bernanke's Testimony to Congress, Statement Awaited.",indecisive
2011-07-14,"Stocks, Treasuries, Oil Decline as Bernanke Damps Stimulus Bets",negative
2011-07-14,S&P 500 Index Drops to Lowest Level of the Month,negative
2011-07-14,Gold and Silver Rally Amid Economic Uncertainty,negative
2011-07-14,Ten-Year Treasury Yields Climb Amid Concerns Over U.S. Credit Rating,negative
2011-07-14,"Crude Slides 2.4 Percent, Gold Touches Record High",negative
2011-07-14,Bernanke's Remarks Dampen Speculation of Third Round of Quantitative Easing,negative
2011-07-14,Treasuries Slide After Moody's Warning of Potential U.S. Credit Rating Cut,negative
2011-07-14,"Industrial, Technology, and Raw-Material Companies Suffer Most in S&P 500",negative
2011-07-14,JPMorgan Chase & Co. Rallies After Better-Than-Expected Earnings,positive
2011-07-14, Google Inc. Reports Sales and Profit That Top Analysts' Estimates,positive
2011-07-14, U.S. Wholesale Costs Drop More Than Forecast in June,positive
2011-07-14, New Zealand Dollar Strengthens Against Major Peers,indecisive
2011-07-14, Treasury Attracts Higher-Than-Average Demand at 30-Year Bond Auction,positive
2011-07-14, Moody's Puts U.S. Aaa Credit Rating on Review for Potential Downgrade,negative
2011-07-14, Credit-Default Swaps Insuring U.S. Debt Climb to Highest Since February 2010,negative
2011-07-14," Italian Government Bonds Decline, Sending 10-Year Yield Up",negative
2011-07-14," Spanish 10-Year Bond Yield Rises, Increasing Premium Over German Bunds",negative
2011-07-14, Software AG Plunges After Reporting Sales Decline,negative
2011-07-15,Gold Rises for a Ninth Day as Dollar Index Falls,indecisive
2011-07-15,Oil Advances Amid Gains in Energy and Technology Shares,positive
2011-07-15,Eight Banks Fail European Union Stress Tests,negative
2011-07-15,U.S. House Republicans Plan Vote on Measure to Cut Spending,negative
2011-07-15,S&P's Ratings Services Announces Potential Lowering of U.S. Credit Rating,negative
2011-07-15,Moody's Places U.S. Credit Rating Under Review for Downgrade,negative
2011-07-15,U.S. Faces $60 Trillion Net Present Value Liability Burden,negative
2011-07-15,Consumer Sentiment Falls in July,negative
2011-07-15,Yields on 10-Year Treasury Notes Fall for Second Consecutive Week,positive
2011-07-15, Euro Records Second Weekly Decline,negative
2011-07-15, Eight European Banks Fail EU Stress Tests,negative
2011-07-15, Corporate Earnings in U.S. Top Analyst Estimates,positive
2011-07-15, Energy Stocks Rise in S&P Index,positive
2011-07-15, BHP Billiton Agrees to Buy Petrohawk Energy Corp.,positive
2011-07-15, Carl Icahn Offers to Buy Clorox Co.,positive
2011-07-18,Global Stocks and Oil Prices Drop Amid Debt Concerns,negative
2011-07-18,Gold Extends Longest Rally Since 1980,indecisive
2011-07-18,Euro Recovers Losses After Reaching All-Time Low Versus Swiss Franc,positive
2011-07-18,European Bank Shares Slump to Two-Year Low Amid Debt Crisis,negative
2011-07-18,Goldman Sachs Cuts Forecasts for U.S. Economic Growth,negative
2011-07-18,S&P 500 Falls Below Lowest Closing Level Since June 28,negative
2011-07-18,Halliburton Reports 54% Profit Jump,positive
2011-07-18,Bridgewater Associates Predicts Difficult Period for Financial Markets,negative
2011-07-18," Global Demand for U.S. Stocks, Bonds and Other Financial Assets Rises in May",positive
2011-07-18, Goldman Sachs Cuts U.S. Economic Growth Forecast,negative
2011-07-18, U.S. Lawmakers Struggle to Reach Agreement on Debt Limit,negative
2011-07-18, European Bank Stocks Drop Amid Debt Crisis,negative
2011-07-18, Gold for August Delivery Climbs for a 10th Day,indecisive
2011-07-18, Oil for August Delivery Slips 1.4% to $95.93 a Barrel,negative
2011-07-18," Euro Weakens Against Yen, Dollar Strengthens Against Major Counterparts",negative
2011-07-18," Credit-Default Swaps on Greece, Ireland, Italy, Portugal and France Rise to Records",negative
2011-07-18, Risk of Euro-Area Contagion Rises for Eastern Europe,negative
2011-07-18, Hungarian Forint Reaches Record Low Against Franc,negative
2011-07-18, Franc-Denominated Home Loans Represent 53% of All Mortgages in Poland.,indecisive
2011-07-19,Stocks and Treasuries Rally on Earnings and Deficit Plan,positive
2011-07-19,Oil Surges Amid Market Optimism,positive
2011-07-19,S&P 500 Records Biggest Gain in Four Months,positive
2011-07-19,"Apple Inc. Beats Earnings Estimates, Stock Rises",positive
2011-07-19,IBM and Coca-Cola Report Higher-Than-Estimated Results,positive
2011-07-19,Goldman Sachs Reports Second-Quarter Profit Below Analysts' Estimates,negative
2011-07-19,U.S. Housing Starts Increase More Than Forecast in June,positive
2011-07-19,Cotton and Corn Prices Rise Due to Weather Concerns,negative
2011-07-19, European Union Leaders Plan Second Meeting to Discuss Greek Rescue,indecisive
2011-07-19, China Merchants Bank Plans to Raise Funds Through Rights Offer,positive
2011-07-19, HDFC Bank Ltd. Earnings Top Analysts' Estimates,positive
2011-07-19, U.S. Stock Market Wrap: Stocks Surge Amid Earnings Optimism,positive
2011-07-19, U.S. Housing Starts Reach 5-Month High in June,positive
2011-07-19," Asia Stocks React to U.S., Greece Debt Developments.",indecisive
2011-07-20,U.S. Stocks and Treasuries Retreat Amid Debt Concerns,negative
2011-07-20,Oil Rallies as Senate Plan Faces Resistance from House Republicans,indecisive
2011-07-20,Italian and Spanish Bonds Rally Ahead of European Debt-Crisis Summit,positive
2011-07-20,President Obama Renews Talks to Cut Federal Deficit and Increase Debt Ceiling,positive
2011-07-20,Apple Inc. Reports Higher-Than-Estimated Results,positive
2011-07-20,House Republicans Pass Debt-Reduction Plan,positive
2011-07-20,Senate Plan Combines Spending Cuts with Tax Increases,indecisive
2011-07-20,Apple's Profit Doubles Amid Record Sales of iPhones and iPads,positive
2011-07-20," S&P 500 Technology Stocks Decline, Financial Stocks Gain",indecisive
2011-07-20, United Technologies Corp. Declines After Boeing Co. Chooses Competing Jet-Engine Maker,negative
2011-07-20, Clorox Co. Rallies After Carl Icahn Increases Offer to Buy the Company,positive
2011-07-20, Oil Rises as U.S. Supplies Drop and European Leaders Address Debt Crisis,positive
2011-07-20, European Officials Consider Precautionary Credit Lines to Contain Debt Crisis,positive
2011-07-20," MSCI Emerging Markets Index Climbs, Driven by Apple Suppliers",positive
2011-07-20, China's Central Bank Sets Strongest Yuan Fixing Since 2005,positive
2011-07-20, Wipro Ltd. Plunges After Earnings Report,negative
2011-07-20, Apple Third-Quarter Earnings Exceed Expectations,positive
2011-07-20, U.S. Stocks and Treasuries Decline Amid Debt Concerns,negative
2011-07-20, European Leaders to Discuss Steps to Contain Debt Crisis.,indecisive
2011-07-21,Euro and Stocks Surge as Europe Outlines Debt Crisis Containment Plan,positive
2011-07-21,U.S. Stocks Boosted by Better-than-Estimated Quarterly Results from Morgan Stanley,positive
2011-07-21,"U.S. Equities Erase Previous Day's Drop, Reach Highest Level Since July 8",positive
2011-07-21,Morgan Stanley Reports Smaller than Estimated Second-Quarter Loss,positive
2011-07-21,U.S. Jobless Benefit Claims Increase More than Forecasted,negative
2011-07-21,S&P Reiterates 50% Chance of Downgrading U.S. Credit Rating,negative
2011-07-21,"No Deal on Raising U.S. Debt Limit, According to Obama's Spokesman and House Speaker",negative
2011-07-21, Euro Increases Against 13 of 16 Major Peers,positive
2011-07-21," European Stocks Erase Earlier Losses, Banks Lead Gains",positive
2011-07-21, Spanish 10-Year Bond Yield Decreases 25 Basis Points,positive
2011-07-21, Euro-Area Leaders Redouble Efforts to End Sovereign Bond Crisis,positive
2011-07-21, Oil Trades Above $100 a Barrel for the First Time Since June 15,negative
2011-07-21, Shanghai Composite Index Sinks 1% as Industrial Output Contracts,negative
2011-07-21, Turkey's ISE National 100 Index Slides 1.2% After Fitch Ratings Warning,negative
2011-07-21, Emerging Markets Index Advances for a Third Straight Gain.,positive
2011-07-22,"Treasuries, Dollar Rise Amid Speculation of U.S. Debt-Deal",positive
2011-07-22,U.S. Technology Stocks Climb Amid Improving Earnings,positive
2011-07-22,Industrial Companies Retreat Amid Market Fluctuations,negative
2011-07-22,Advanced Micro Devices Inc. Leads Rally in Technology Stocks,positive
2011-07-22,Caterpillar Inc. Drags Dow Jones Lower After Earnings Miss Estimates,negative
2011-07-22,U.S. Lawmakers Nearing Deal to Raise Debt Limit,positive
2011-07-22,Euro Falls Against Major Peers Amid Skepticism About Europe's Debt-Crisis Plan,negative
2011-07-22,Advanced Micro Devices' Earnings and Sales Forecast Top Estimates,positive
2011-07-22,Caterpillar Reports Slow Demand for Construction Equipment in China,negative
2011-07-22, Earnings Season: 83% of S&P 500 Companies Top Analyst Estimates,positive
2011-07-22, Euro Falls Amid Concerns Over Measures to Contain Debt Crisis,negative
2011-07-22, Norwegian Stock Index and Currency React to Bombing in Oslo,negative
2011-07-22, MSCI Emerging Markets Index Increases by 0.9%,positive
2011-07-22, Crude Oil Climbs to Six-Week High in New York,positive
2011-07-22, Corn and Soybeans Gain Amid Smaller Than Forecasted Harvests in U.S.,positive
2011-07-25,U.S. Stocks and Treasuries Retreat Amid Political Stalemate Over Debt Ceiling,negative
2011-07-25,"S&P 500 Slips 0.6 Percent, Pulling Away from Two-Week High",negative
2011-07-25,30-Year Treasury Yield Rises Six Basis Points to 4.32 Percent,negative
2011-07-25,"Oil Loses 0.7 Percent, Ending Five-Day Gain Streak",negative
2011-07-25,Gold and Swiss Franc Reach Record Highs Amid Market Uncertainty,negative
2011-07-25,Travelers Cos. and Boeing Co. Lead Declines in Dow Jones Industrial Average,negative
2011-07-25,Kimberly-Clark Corp. Reports Decline in Second-Quarter Profit Due to Higher Commodity Costs,negative
2011-07-25," U.S. Debt Insurance Costs Rise, Credit-Default Swaps on Treasuries Approach 17-Month High",negative
2011-07-25, House Speaker John Boehner Proposes Two-Step Debt-Limit Plan,indecisive
2011-07-25, Senate Majority Leader Harry Reid Prepares Proposal for $2.4 Trillion in Additional Borrowing Authority,negative
2011-07-25," Stoxx Europe 600 Index Falls 0.3 Percent, Ending Four-Day Rally",negative
2011-07-25, Swiss Franc Strengthens Against All 16 Major Peers,negative
